sentence1,sentence2,similarity
"A IDcarnevermelhaID é um elemento essencial para restabelecer a condição de elevar a defesa, a imunidade das pessoas.","A bife encarnado é um elemento essencial para restabelecer a condição de elevar a defesa, a imunidade das pessoas.",0.96226066
"Por que será, afinal, que o consumo da IDcarnevermelhaID está em xeque?","Por que será, afinal, que o consumo da carne bovina está em xeque?",1
"Por que será, afinal, que o consumo da IDcarnevermelhaID está em xeque?","Por que será, afinal, que o consumo da bife encarnado está em xeque?",0.9349586
"Realizado por pesquisadores da Universidade de Tel Aviv, em Israel, e do Centro de Pesquisa Epidemiológica e Estatística Sorbonne Paris Cité, na França, o estudo sugere que o aumento do risco de câncer proveniente do consumo de IDcarnevermelhaID estaria no ácido N- glicolilneuramínico (Neu5Gc), em evidência ainda provisórias a serem confirmadas por novas pesquisas.","Realizado por pesquisadores da Universidade de Tel Aviv, em Israel, e do Centro de Pesquisa Epidemiológica e Estatística Sorbonne Paris Cité, na França, o estudo sugere que o aumento do risco de câncer proveniente do consumo de carne bovina estaria no ácido N- glicolilneuramínico (Neu5Gc), em evidência ainda provisórias a serem confirmadas por novas pesquisas.",1
"Realizado por pesquisadores da Universidade de Tel Aviv, em Israel, e do Centro de Pesquisa Epidemiológica e Estatística Sorbonne Paris Cité, na França, o estudo sugere que o aumento do risco de câncer proveniente do consumo de IDcarnevermelhaID estaria no ácido N- glicolilneuramínico (Neu5Gc), em evidência ainda provisórias a serem confirmadas por novas pesquisas.","Realizado por pesquisadores da Universidade de Tel Aviv, em Israel, e do Centro de Pesquisa Epidemiológica e Estatística Sorbonne Paris Cité, na França, o estudo sugere que o aumento do risco de câncer proveniente do consumo de bife encarnado estaria no ácido N- glicolilneuramínico (Neu5Gc), em evidência ainda provisórias a serem confirmadas por novas pesquisas.",0.9869383
"A proteína principal é chamada de bulgogi, que são pedaços de IDcarnevermelhaID marinada e cortadas em pequenos pedaços.","A proteína principal é chamada de bulgogi, que são pedaços de carne bovina marinada e cortadas em pequenos pedaços.",1
"A proteína principal é chamada de bulgogi, que são pedaços de IDcarnevermelhaID marinada e cortadas em pequenos pedaços.","A proteína principal é chamada de bulgogi, que são pedaços de bife encarnado marinada e cortadas em pequenos pedaços.",0.92569
"Em 2019, a Universidade de Cambridge apontou os benefícios em tirar a IDcarnevermelhaID do cardápio, como resultado de um compromisso iniciado em 2016 e que ficou conhecido como Política de Alimentos Sustentáveis.","Em 2019, a Universidade de Cambridge apontou os benefícios em tirar a carne bovina do cardápio, como resultado de um compromisso iniciado em 2016 e que ficou conhecido como Política de Alimentos Sustentáveis.",1
"Em 2019, a Universidade de Cambridge apontou os benefícios em tirar a IDcarnevermelhaID do cardápio, como resultado de um compromisso iniciado em 2016 e que ficou conhecido como Política de Alimentos Sustentáveis.","Em 2019, a Universidade de Cambridge apontou os benefícios em tirar a bife encarnado do cardápio, como resultado de um compromisso iniciado em 2016 e que ficou conhecido como Política de Alimentos Sustentáveis.",0.9772976
"Por último, mas não menos importante, após o bizarro diálogo com o senador Jorge Kajuru, os cúmplices e coniventes parceiros de Senado e de STF perderam a coragem de manter-se alinhados - e aliados - a um conspirador de IDquintacategoriaID como Jair Bolsonaro.","Por último, mas não menos importante, após o bizarro diálogo com o senador Jorge Kajuru, os cúmplices e coniventes parceiros de Senado e de STF perderam a coragem de manter-se alinhados - e aliados - a um conspirador de má qualidade como Jair Bolsonaro.",1
"Por último, mas não menos importante, após o bizarro diálogo com o senador Jorge Kajuru, os cúmplices e coniventes parceiros de Senado e de STF perderam a coragem de manter-se alinhados - e aliados - a um conspirador de IDquintacategoriaID como Jair Bolsonaro.","Por último, mas não menos importante, após o bizarro diálogo com o senador Jorge Kajuru, os cúmplices e coniventes parceiros de Senado e de STF perderam a coragem de manter-se alinhados - e aliados - a um conspirador de quinta classe como Jair Bolsonaro.",0.9984195
"Esse colegiado político e de IDquintacategoriaID jogou no lixo o que de mais precioso surgiu na Justiça brasileira nas últimas décadas, a Operação Lava Jato, diminuindo muito a esperança de vermos bandidos, corruptos e corruptores atrás das grades.","Esse colegiado político e de má qualidade jogou no lixo o que de mais precioso surgiu na Justiça brasileira nas últimas décadas, a Operação Lava Jato, diminuindo muito a esperança de vermos bandidos, corruptos e corruptores atrás das grades.",1
"Esse colegiado político e de IDquintacategoriaID jogou no lixo o que de mais precioso surgiu na Justiça brasileira nas últimas décadas, a Operação Lava Jato, diminuindo muito a esperança de vermos bandidos, corruptos e corruptores atrás das grades.","Esse colegiado político e de quinta classe jogou no lixo o que de mais precioso surgiu na Justiça brasileira nas últimas décadas, a Operação Lava Jato, diminuindo muito a esperança de vermos bandidos, corruptos e corruptores atrás das grades.",0.9926425
"E de IDquintacategoriaID, porque não têm um voto.","E de má qualidade, porque não têm um voto.",1
"E de IDquintacategoriaID, porque não têm um voto.","E de quinta classe, porque não têm um voto.",0.93947357
"Todos se recordam aqui de duas imagens lamentáveis, uma imagem de filme de terror de IDquintacategoriaID, meia dúzia de encapuzados, como se fosse a Ku Klux Klan tupiniquin, marchando no Supremo com tochas, e a outra jogando fogos de artifício”, recordou.","Todos se recordam aqui de duas imagens lamentáveis, uma imagem de filme de terror de má qualidade, meia dúzia de encapuzados, como se fosse a Ku Klux Klan tupiniquin, marchando no Supremo com tochas, e a outra jogando fogos de artifício”, recordou.",1
"Todos se recordam aqui de duas imagens lamentáveis, uma imagem de filme de terror de IDquintacategoriaID, meia dúzia de encapuzados, como se fosse a Ku Klux Klan tupiniquin, marchando no Supremo com tochas, e a outra jogando fogos de artifício”, recordou.","Todos se recordam aqui de duas imagens lamentáveis, uma imagem de filme de terror de quinta classe, meia dúzia de encapuzados, como se fosse a Ku Klux Klan tupiniquin, marchando no Supremo com tochas, e a outra jogando fogos de artifício”, recordou.",0.99649435
"Com um argumento de IDquintacategoriaID, junto de uma produção que não vai além do esperado, o maior investimento é aplicado na escolha dos atores e na caracterização dos figurantes.","Com um argumento de má qualidade, junto de uma produção que não vai além do esperado, o maior investimento é aplicado na escolha dos atores e na caracterização dos figurantes.",1
"Com um argumento de IDquintacategoriaID, junto de uma produção que não vai além do esperado, o maior investimento é aplicado na escolha dos atores e na caracterização dos figurantes.","Com um argumento de quinta classe, junto de uma produção que não vai além do esperado, o maior investimento é aplicado na escolha dos atores e na caracterização dos figurantes.",0.9940797
"Um domingo de  Palmeiras x Flamengo  , encontro dos dois últimos campeões, transformado deliberadamente numa esquete de IDquintacategoriaID, onde o torcedor, esse pária, acaba convidado a acompanhar um  tempo real de liminares da justiça  , um sem número de nadas com nadas elegantemente fardados, a nota oficial para cá, o tuíte do presidente de não sei onde para cá, o recurso do pedido da solicitação do requerimento da indagação do protocolo do blá, blá, blá.","Um domingo de  Palmeiras x Flamengo  , encontro dos dois últimos campeões, transformado deliberadamente numa esquete de má qualidade, onde o torcedor, esse pária, acaba convidado a acompanhar um  tempo real de liminares da justiça  , um sem número de nadas com nadas elegantemente fardados, a nota oficial para cá, o tuíte do presidente de não sei onde para cá, o recurso do pedido da solicitação do requerimento da indagação do protocolo do blá, blá, blá.",1
"Um domingo de  Palmeiras x Flamengo  , encontro dos dois últimos campeões, transformado deliberadamente numa esquete de IDquintacategoriaID, onde o torcedor, esse pária, acaba convidado a acompanhar um  tempo real de liminares da justiça  , um sem número de nadas com nadas elegantemente fardados, a nota oficial para cá, o tuíte do presidente de não sei onde para cá, o recurso do pedido da solicitação do requerimento da indagação do protocolo do blá, blá, blá.","Um domingo de  Palmeiras x Flamengo  , encontro dos dois últimos campeões, transformado deliberadamente numa esquete de quinta classe, onde o torcedor, esse pária, acaba convidado a acompanhar um  tempo real de liminares da justiça  , um sem número de nadas com nadas elegantemente fardados, a nota oficial para cá, o tuíte do presidente de não sei onde para cá, o recurso do pedido da solicitação do requerimento da indagação do protocolo do blá, blá, blá.",0.998769
"O absurdo e o anacronismo da situação não foi o bloqueio do presidente dos EUA, mas sim o fato de o presidente dos EUA descer a um ponto tão rasteiro que o fez merecer a humilhação de ser bloqueado, como um membro de milícias digitais de IDquintacategoriaID.","O absurdo e o anacronismo da situação não foi o bloqueio do presidente dos EUA, mas sim o fato de o presidente dos EUA descer a um ponto tão rasteiro que o fez merecer a humilhação de ser bloqueado, como um membro de milícias digitais de má qualidade.",1
"O absurdo e o anacronismo da situação não foi o bloqueio do presidente dos EUA, mas sim o fato de o presidente dos EUA descer a um ponto tão rasteiro que o fez merecer a humilhação de ser bloqueado, como um membro de milícias digitais de IDquintacategoriaID.","O absurdo e o anacronismo da situação não foi o bloqueio do presidente dos EUA, mas sim o fato de o presidente dos EUA descer a um ponto tão rasteiro que o fez merecer a humilhação de ser bloqueado, como um membro de milícias digitais de quinta classe.",0.9984827
